text,Word,Sentence #,indexloc
,を,192,35
,開始,192,36
オールアバウトライフワークス と 産業経済新聞社 が 生涯 学習 分野 における 包括 的 な 業務 提携 契約 を 締結 ～ 共同 で クラフト ・ ハンド メイド 講座 を 開催 し 生涯 学習 を 普及 推進 する ほか 、 将来 的 に 地方 創 生 と インバウンド の 活性 化 を 目指す ～,オールアバウトライフワークス,193,0
,と,193,1
,産業経済新聞社,193,2
,が,193,3
,生涯,193,4
,学習,193,5
,分野,193,6
,における,193,7
,包括,193,8
,的,193,9
,な,193,10
,業務,193,11
,提携,193,12
,契約,193,13
,を,193,14
,締結,193,15
,～,193,16
,共同,193,17
,で,193,18
,クラフト,193,19
,・,193,20
,ハンド,193,21
,メイド,193,22
,講座,193,23
,を,193,24
,開催,193,25
,し,193,26
,生涯,193,27
,学習,193,28
,を,193,29
,普及,193,30
,推進,193,31
,する,193,32
,ほか,193,33
,、,193,34
,将来,193,35
,的,193,36
,に,193,37
,地方,193,38
,創,193,39
,生,193,40
,と,193,41
,インバウンド,193,42
,の,193,43
,活性,193,44
,化,193,45
,を,193,46
,目指す,193,47
,～,193,48
子会社 株式 の 譲渡 に関する 株式 譲渡 契約 の 締結 及び 特別 利益 の 発生 並びに 2020 年 ３月 期 第 ２ 四半期 及び 通期 連結 業績 予想 の 修正 に関する お知らせ,子会社,194,0
,株式,194,1
,の,194,2
,譲渡,194,3
,に関する,194,4
,株式,194,5
,譲渡,194,6
,契約,194,7
,の,194,8
,締結,194,9
,及び,194,10
,特別,194,11
,利益,194,12
,の,194,13
,発生,194,14
,並びに,194,15
,2020,194,16
,年,194,17
,３月,194,18
,期,194,19
,第,194,20
,２,194,21
,四半期,194,22
,及び,194,23
,通期,194,24
,連結,194,25
,業績,194,26
,予想,194,27
,の,194,28
,修正,194,29
,に関する,194,30
,お知らせ,194,31
"中小 企業 3 , 200 社 の 支援 実績 が ある ブランディングテクノロジー 株式会社 と の 業務 提携 について",中小,195,0
,企業,195,1
,3,195,2
,",",195,3
,200,195,4
,社,195,5
,の,195,6
,支援,195,7
,実績,195,8
,が,195,9
,ある,195,10
,ブランディングテクノロジー,195,11
,株式会社,195,12
,と,195,13
,の,195,14
,業務,195,15
,提携,195,16
,について,195,17
ブランディングテクノロジー 、 組織 マネジメント の 識学 と 業務 提携,ブランディングテクノロジー,196,0
,、,196,1
,組織,196,2
,マネジメント,196,3
,の,196,4
,識学,196,5
,と,196,6
,業務,196,7
,提携,196,8
ビー・アイ・ジー・キャピタル 株式会社 及び 株式会社 日本 保証 と の 業務 提携 に関する お知らせ,ビー・アイ・ジー・キャピタル,197,0
,株式会社,197,1
,及び,197,2
,株式会社,197,3
,日本,197,4
,保証,197,5
,と,197,6
,の,197,7
,業務,197,8
,提携,197,9
,に関する,197,10
,お知らせ,197,11
株式会社 福邦銀行 と の 業務 提携 の お知らせ,株式会社,198,0
,福邦銀行,198,1
,と,198,2
,の,198,3
,業務,198,4
,提携,198,5
,の,198,6
,お知らせ,198,7
お知らせ 日本 システム 技術 株式会社 と の 資本 業務 提携 に関する お知らせ,お知らせ,199,0
,日本,199,1
,システム,199,2
,技術,199,3
,株式会社,199,4
,と,199,5
,の,199,6
,資本,199,7
,業務,199,8
,提携,199,9
,に関する,199,10
,お知らせ,199,11
ブランディングテクノロジー 、 福邦銀行 と 業務 提携,ブランディングテクノロジー,200,0
,、,200,1
,福邦銀行,200,2
,と,200,3
,業務,200,4
,提携,200,5
CJ ヘルスケア 株式会社 と の 戦略 的 提携 の 拡大 に関する お知らせ PDF （ 187 KB ）,CJ,201,0
,ヘルスケア,201,1
,株式会社,201,2
,と,201,3
,の,201,4
,戦略,201,5
,的,201,6
,提携,201,7
,の,201,8
,拡大,201,9
,に関する,201,10
,お知らせ,201,11
,PDF,201,12
,（,201,13
,187,201,14
,KB,201,15
,）,201,16
プレス リリース フィッツプラス 、 スギ 薬局 と 業務 提携 し 、 「 店舗 型 」 の 特定 保健 指導 サービス を 共同 展開,プレス,202,0
,リリース,202,1
,フィッツプラス,202,2
,、,202,3
,スギ,202,4
,薬局,202,5
,と,202,6
,業務,202,7
,提携,202,8
,し,202,9
,、,202,10
,「,202,11
,店舗,202,12
,型,202,13
,」,202,14
,の,202,15
,特定,202,16
,保健,202,17
,指導,202,18
,サービス,202,19
,を,202,20
,共同,202,21
,展開,202,22
株式会社 ＮＳＤ と の 資本 業務 提携 の 基本 合意 に関する お知らせ （ 244 KB ）,株式会社,203,0
,ＮＳＤ,203,1
,と,203,2
,の,203,3
,資本,203,4
,業務,203,5
,提携,203,6
,の,203,7
,基本,203,8
,合意,203,9
,に関する,203,10
,お知らせ,203,11
,（,203,12
,244,203,13
,KB,203,14
,）,203,15
資本 業務 提携 先 で ある デジタル グリッド 株式会社 の 資金 調達 状況 に関する お知らせ,資本,204,0
,業務,204,1
,提携,204,2
,先,204,3
,で,204,4
,ある,204,5
,デジタル,204,6
,グリッド,204,7
,株式会社,204,8
,の,204,9
,資金,204,10
,調達,204,11
,状況,204,12
,に関する,204,13
,お知らせ,204,14
SBI マネー プラザ 株式会社 と 業務 提携 ～ より 多く の 方々 に 良質 な 投資 用 不動産 を 提供 ～,SBI,205,0
,マネー,205,1
,プラザ,205,2
,株式会社,205,3
,と,205,4
,業務,205,5
,提携,205,6
,～,205,7
,より,205,8
,多く,205,9
,の,205,10
,方々,205,11
,に,205,12
,良質,205,13
,な,205,14
,投資,205,15
,用,205,16
,不動産,205,17
,を,205,18
,提供,205,19
,～,205,20
株式会社 シノプス と の 業務 提携 開始 について,株式会社,206,0
,シノプス,206,1
,と,206,2
,の,206,3
,業務,206,4
,提携,206,5
,開始,206,6
,について,206,7
塩野義製薬 株式会社 と の 資本 業務 提携 に 係る 第 ４ 回 開発 マイル ストーン 達成 確認 に関する お知らせ,塩野義製薬,207,0
,株式会社,207,1
,と,207,2
,の,207,3
,資本,207,4
,業務,207,5
,提携,207,6
,に,207,7
,係る,207,8
,第,207,9
,４,207,10
,回,207,11
,開発,207,12
,マイル,207,13
,ストーン,207,14
,達成,207,15
,確認,207,16
,に関する,207,17
,お知らせ,207,18
農業 総合 研究所 と マーケット エンタープライズ が 農業 生産 者 支援 の ため の 業務 提携 を 締結,農業,208,0
,総合,208,1
,研究所,208,2
,と,208,3
,マーケット,208,4
,エンタープライズ,208,5
,が,208,6
,農業,208,7
,生産,208,8
,者,208,9
,支援,208,10
,の,208,11
,ため,208,12
,の,208,13
,業務,208,14
,提携,208,15
,を,208,16
,締結,208,17
RPA ホールディングス と CAMI & Co . RPA×IoT 分野 で 資本 業務 提携 ～「 BizRobo !」 × 「 IoT - DX - Kit 」 の 連携 で デジタルトランスフォーメーション 実現 へ ～,RPA,209,0
,ホールディングス,209,1
,と,209,2
,CAMI,209,3
,&,209,4
,Co,209,5
,.,209,6
,RPA×IoT,209,7
,分野,209,8
,で,209,9
,資本,209,10
,業務,209,11
,提携,209,12
,～「,209,13
,BizRobo,209,14
,!」,209,15
,×,209,16
,「,209,17
,IoT,209,18
,-,209,19
,DX,209,20
,-,209,21
,Kit,209,22
,」,209,23
,の,209,24
,連携,209,25
,で,209,26
,デジタルトランスフォーメーション,209,27
,実現,209,28
,へ,209,29
,～,209,30
maneo マーケット 株式会社 と の 業務 提携 に関する お知らせ,maneo,210,0
,マーケット,210,1
,株式会社,210,2
,と,210,3
,の,210,4
,業務,210,5
,提携,210,6
,に関する,210,7
,お知らせ,210,8
弁護士 ドット コム と テイクアンドギヴ・ニーズ が 業務 提携,弁護士,211,0
,ドット,211,1
,コム,211,2
,と,211,3
,テイクアンドギヴ・ニーズ,211,4
,が,211,5
,業務,211,6
,提携,211,7
リリース サニーサイドアップ と Red Havas が 業務 提携 に 合意 ～ 世界 規模 の グローバル PR ネットワーク を 構築 ～,リリース,212,0
,サニーサイドアップ,212,1
,と,212,2
,Red,212,3
,Havas,212,4
,が,212,5
,業務,212,6
,提携,212,7
,に,212,8
,合意,212,9
,～,212,10
,世界,212,11
,規模,212,12
,の,212,13
,グローバル,212,14
,PR,212,15
,ネットワーク,212,16
,を,212,17
,構築,212,18
,～,212,19
イン バウンド 向け ＳＭＳ 配信 プラットホーム 開発 に関する 業務 提携 の お知らせ,イン,213,0
,バウンド,213,1
,向け,213,2
,ＳＭＳ,213,3
,配信,213,4
,プラットホーム,213,5
,開発,213,6
,に関する,213,7
,業務,213,8
,提携,213,9
,の,213,10
,お知らせ,213,11
株式会社 眞 榮 ロジ 持分 法 適用 関連 会社 化 に関する お知らせ [ PDF 100 . 7 KB ],株式会社,214,0
,眞,214,1
,榮,214,2
,ロジ,214,3
,持分,214,4
,法,214,5
,適用,214,6
,関連,214,7
,会社,214,8
,化,214,9
,に関する,214,10
,お知らせ,214,11
,[,214,12
,PDF,214,13
,100,214,14
,.,214,15
,7,214,16
,KB,214,17
,],214,18
株式会社 眞 榮 ロジ 持分 法 適用 関連 会社 化 に関する お知らせ [ PDF 100 . 6 KB ],株式会社,215,0
,眞,215,1
,榮,215,2
,ロジ,215,3
,持分,215,4
,法,215,5
,適用,215,6
,関連,215,7
,会社,215,8
,化,215,9
,に関する,215,10
,お知らせ,215,11
,[,215,12
,PDF,215,13
,100,215,14
,.,215,15
,6,215,16
,KB,215,17
,],215,18
Welby と ベネフィット・ワン が ヘルスケア 領域 で 業務 提携 ～「 Welby マイ カルテ 」 ...,Welby,216,0
,と,216,1
,ベネフィット・ワン,216,2
,が,216,3
,ヘルスケア,216,4
,領域,216,5
,で,216,6
,業務,216,7
,提携,216,8
,～「,216,9
,Welby,216,10
,マイ,216,11
,カルテ,216,12
,」,216,13
,...,216,14
株式会社 イオレ と の 「 アナログ 広告 」 と 「 デジタル 広告 」 の 融合 に 向け た 業務 提携 の お知らせ （ 839 KB ）,株式会社,217,0
,イオレ,217,1
,と,217,2
,の,217,3
,「,217,4
,アナログ,217,5
,広告,217,6
,」,217,7
,と,217,8
,「,217,9
,デジタル,217,10
,広告,217,11
,」,217,12
,の,217,13
,融合,217,14
,に,217,15
,向け,217,16
,た,217,17
,業務,217,18
,提携,217,19
,の,217,20
,お知らせ,217,21
,（,217,22
,839,217,23
,KB,217,24
,）,217,25
米国 Klipsch 社 と の 業務 提携 拡大 に 向け た 検討 の 基本 合意 の お知らせ,米国,218,0
,Klipsch,218,1
,社,218,2
,と,218,3
,の,218,4
,業務,218,5
,提携,218,6
,拡大,218,7
,に,218,8
,向け,218,9
,た,218,10
,検討,218,11
,の,218,12
,基本,218,13
,合意,218,14
,の,218,15
,お知らせ,218,16
ブランディングテクノロジー 、 WACUL と 業務 提携,ブランディングテクノロジー,219,0
,、,219,1
,WACUL,219,2
,と,219,3
,業務,219,4
,提携,219,5
EYS - STYLE と の 物流 業務 提携 に関する お知らせ,EYS,220,0
,-,220,1
,STYLE,220,2
,と,220,3
,の,220,4
,物流,220,5
,業務,220,6
,提携,220,7
,に関する,220,8
,お知らせ,220,9
上海 龍 旗 科技 股 份有 限 公司 社 と の 業務 提携 および 合弁 会社 設立 に関する お知らせ,上海,221,0
,龍,221,1
,旗,221,2
,科技,221,3
,股,221,4
,份有,221,5
,限,221,6
,公司,221,7
,社,221,8
,と,221,9
,の,221,10
,業務,221,11
,提携,221,12
,および,221,13
,合弁,221,14
,会社,221,15
,設立,221,16
,に関する,221,17
,お知らせ,221,18
"AT & T Services , Inc . と の 業務 提携 及び 新 事業 の 開始 に関する お知らせ",AT,222,0
,&,222,1
,T,222,2
,Services,222,3
,",",222,4
,Inc,222,5
,.,222,6
,と,222,7
,の,222,8
,業務,222,9
,提携,222,10
,及び,222,11
,新,222,12
,事業,222,13
,の,222,14
,開始,222,15
,に関する,222,16
,お知らせ,222,17
ブランディングテクノロジー 、 カクテル メイク と 業務 提携,ブランディングテクノロジー,223,0
,、,223,1
,カクテル,223,2
,メイク,223,3
,と,223,4
,業務,223,5
,提携,223,6
Taobao China Holding Limited と の 戦略 業務 提携 締結 の お知らせ,Taobao,224,0
,China,224,1
,Holding,224,2
,Limited,224,3
,と,224,4
,の,224,5
,戦略,224,6
,業務,224,7
,提携,224,8
,締結,224,9
,の,224,10
,お知らせ,224,11
モバイルファクトリー × BlockBase ブロック チェーン 事業 強化 の ため の 資本 ・ 業務 提携 を 実施 ～ 共同 で ゲーム 領域 、 コンテンツ 領域 、 アイデンティティ 領域 における ブロック チェーン 技術 の 実用 化 を 推進 ～,モバイルファクトリー,225,0
,×,225,1
,BlockBase,225,2
,ブロック,225,3
,チェーン,225,4
,事業,225,5
,強化,225,6
,の,225,7
,ため,225,8
,の,225,9
,資本,225,10
,・,225,11
,業務,225,12
,提携,225,13
,を,225,14
,実施,225,15
,～,225,16
,共同,225,17
,で,225,18
,ゲーム,225,19
,領域,225,20
,、,225,21
,コンテンツ,225,22
,領域,225,23
,、,225,24
,アイデンティティ,225,25
,領域,225,26
,における,225,27
,ブロック,225,28
,チェーン,225,29
,技術,225,30
,の,225,31
,実用,225,32
,化,225,33
,を,225,34
,推進,225,35
,～,225,36
「 株式 取得 （ 子会社 化 ） に関する 基本 合意 書 締結 に関する お知らせ 」 を 公表 いたし まし た 。,「,226,0
,株式,226,1
,取得,226,2
,（,226,3
,子会社,226,4
,化,226,5
,）,226,6
,に関する,226,7
,基本,226,8
,合意,226,9
,書,226,10
,締結,226,11
,に関する,226,12
,お知らせ,226,13
,」,226,14
,を,226,15
,公表,226,16
,いたし,226,17
,まし,226,18
,た,226,19
,。,226,20
インテージテクノスフィア と シーシーエス が 業務 提携,インテージテクノスフィア,227,0
,と,227,1
,シーシーエス,227,2
,が,227,3
,業務,227,4
,提携,227,5
Inventec と の 資本 業務 提携 に関する 基本 合意 の お知らせ,Inventec,228,0
,と,228,1
,の,228,2
,資本,228,3
,業務,228,4
,提携,228,5
,に関する,228,6
,基本,228,7
,合意,228,8
,の,228,9
,お知らせ,228,10
オールアバウトライフワークス が クレディセゾン グループ の 「 脳 活性 総合 研究所 」 と 業務 提携 契約 を 締結 ～ 共同 で シニア 層 に 向け た 認知 症 予防 へ の 新た な 取り組み を スタート ～,オールアバウトライフワークス,229,0
,が,229,1
,クレディセゾン,229,2
,グループ,229,3
,の,229,4
,「,229,5
,脳,229,6
,活性,229,7
,総合,229,8
,研究所,229,9
,」,229,10
,と,229,11
,業務,229,12
,提携,229,13
,契約,229,14
,を,229,15
,締結,229,16
,～,229,17
,共同,229,18
,で,229,19
,シニア,229,20
,層,229,21
,に,229,22
,向け,229,23
,た,229,24
,認知,229,25
,症,229,26
,予防,229,27
,へ,229,28
,の,229,29
,新た,229,30
,な,229,31
,取り組み,229,32
,を,229,33
,スタート,229,34
,～,229,35
インドネシア 高度 人材 の 日本 企業 へ の 就業 ・ 定着 支援 を スタート アクセス グループ と エイト グローバル 人材 ㈱ が 資本 業務 提携,インドネシア,230,0
,高度,230,1
,人材,230,2
,の,230,3
,日本,230,4
,企業,230,5
,へ,230,6
,の,230,7
,就業,230,8
,・,230,9
,定着,230,10
,支援,230,11
,を,230,12
,スタート,230,13
,アクセス,230,14
,グループ,230,15
,と,230,16
,エイト,230,17
,グローバル,230,18
,人材,230,19
,㈱,230,20
,が,230,21
,資本,230,22
,業務,230,23
,提携,230,24
ウイング アーク １ ｓｔ 株式会社 と の 資本 業務 提携 に関する お知らせ,ウイング,231,0
,アーク,231,1
,１,231,2
,ｓｔ,231,3
,株式会社,231,4
,と,231,5
,の,231,6
,資本,231,7
,業務,231,8
,提携,231,9
,に関する,231,10
,お知らせ,231,11
連結 子会社 における ファンド マネジメント 業務 委託 契約 の 締結 による 売上 計上 等 に関する お知らせ,連結,232,0
,子会社,232,1
,における,232,2
,ファンド,232,3
,マネジメント,232,4
,業務,232,5
,委託,232,6
,契約,232,7
,の,232,8
,締結,232,9
,による,232,10
,売上,232,11
,計上,232,12
,等,232,13
,に関する,232,14
,お知らせ,232,15
内外 製薬 株式会社 と の 業務 提携 に関する お知らせ 。,内外,233,0
,製薬,233,1
,株式会社,233,2
,と,233,3
,の,233,4
,業務,233,5
,提携,233,6
,に関する,233,7
,お知らせ,233,8
,。,233,9
A . N . H . Scientific Marketing Co . Ltd . と の タイ における 販売 業務 提携 の お知らせ,A,234,0
,.,234,1
,N,234,2
,.,234,3
,H,234,4
,.,234,5
,Scientific,234,6
,Marketing,234,7
,Co,234,8
,.,234,9
,Ltd,234,10
,.,234,11
,と,234,12
,の,234,13
,タイ,234,14
,における,234,15
,販売,234,16
,業務,234,17
,提携,234,18
,の,234,19
,お知らせ,234,20
業務 提携 契約 締結 に関する お知らせ ― iFLYTEK 社 製品 の 日本 展開 を 推進 ―,業務,235,0
,提携,235,1
,契約,235,2
,締結,235,3
,に関する,235,4
,お知らせ,235,5
,―,235,6
,iFLYTEK,235,7
,社,235,8
,製品,235,9
,の,235,10
,日本,235,11
,展開,235,12
,を,235,13
,推進,235,14
,―,235,15
業務 提携 契約 締結 に関する お知らせ ― iFLYTEK 社 製品 の 日本 展開 を 推進,業務,236,0
,提携,236,1
,契約,236,2
,締結,236,3
,に関する,236,4
,お知らせ,236,5
,―,236,6
,iFLYTEK,236,7
,社,236,8
,製品,236,9
,の,236,10
,日本,236,11
,展開,236,12
,を,236,13
,推進,236,14
株式会社 ゼンショー ホールディングス の 完全 子会社 で ある 株式会社 日本 レストラン ホールディングス による 株式会社 ココスジャパン の 完全 子会社 化 に関する 株式 交換 契約 締結 の お知らせ （ PDF ： 580 . 6 KB ）,株式会社,237,0
,ゼンショー,237,1
,ホールディングス,237,2
,の,237,3
,完全,237,4
,子会社,237,5
,で,237,6
,ある,237,7
,株式会社,237,8
,日本,237,9
,レストラン,237,10
,ホールディングス,237,11
,による,237,12
,株式会社,237,13
,ココスジャパン,237,14
,の,237,15
,完全,237,16
,子会社,237,17
,化,237,18
,に関する,237,19
,株式,237,20
,交換,237,21
,契約,237,22
,締結,237,23
,の,237,24
,お知らせ,237,25
,（,237,26
,PDF,237,27
,：,237,28
,580,237,29
,.,237,30
,6,237,31
,KB,237,32
,）,237,33
オロ 、 基盤 設計 製造 の 株式会社 ピーバンドットコム と 業務 提携 ～ サービス 運用 まで 含め た IoT 機器 開発 ソリューション を 展開 ～,オロ,238,0
,、,238,1
,基盤,238,2
,設計,238,3
,製造,238,4
,の,238,5
,株式会社,238,6
,ピーバンドットコム,238,7
,と,238,8
,業務,238,9
,提携,238,10
,～,238,11
,サービス,238,12
,運用,238,13
,まで,238,14
,含め,238,15
,た,238,16
,IoT,238,17
,機器,238,18
,開発,238,19
,ソリューション,238,20
,を,238,21
,展開,238,22
,～,238,23
業務 提携 に関する お知らせ ( 170 KB ),業務,239,0
,提携,239,1
,に関する,239,2
,お知らせ,239,3
,(,239,4
,170,239,5
,KB,239,6
,),239,7
「 （ 開示 事項 の 経過 ） 株式 譲渡 契約 締結 （ 子会社 の 取得 ） に関する お知らせ 」 を 公表 いたし まし た 。,「,240,0
,（,240,1
,開示,240,2
,事項,240,3
,の,240,4
,経過,240,5
,）,240,6
,株式,240,7
,譲渡,240,8
,契約,240,9
,締結,240,10
,（,240,11
,子会社,240,12
,の,240,13
,取得,240,14
,）,240,15
,に関する,240,16
,お知らせ,240,17
,」,240,18
,を,240,19
,公表,240,20
,いたし,240,21
,まし,240,22
,た,240,23
,。,240,24
プレス リリース メドピア 、 日医 工 と 業務 提携 し 、 かかりつけ 薬局 化 支援 サービス 「 kakari 」 の 共同 拡販 を 推進,プレス,241,0
,リリース,241,1
,メドピア,241,2
,、,241,3
,日医,241,4
,工,241,5
,と,241,6
,業務,241,7
,提携,241,8
,し,241,9
,、,241,10
,かかりつけ,241,11
,薬局,241,12
,化,241,13
,支援,241,14
,サービス,241,15
,「,241,16
,kakari,241,17
,」,241,18
,の,241,19
,共同,241,20
,拡販,241,21
,を,241,22
,推進,241,23
【 ニュース 】 IWA JAPAN と の 業務 提携 に関する お知らせ ~ アスリート の パフォーマンス の 向上 に 「 Neuro HALFIT ®」 を 活用 ~,【,242,0
,ニュース,242,1
,】,242,2
,IWA,242,3
,JAPAN,242,4
,と,242,5
,の,242,6
,業務,242,7
,提携,242,8
,に関する,242,9
,お知らせ,242,10
,~,242,11
,アスリート,242,12
,の,242,13
,パフォーマンス,242,14
,の,242,15
,向上,242,16
,に,242,17
,「,242,18
,Neuro,242,19
,HALFIT,242,20
,®」,242,21
,を,242,22
,活用,242,23
,~,242,24
ユビキタス AI コーポレーション と ラブ ロック 社 、 ブロック チェーン を 活用 し た IoT 機器 の データ 改ざん 防止 ソリューション に関する 業務 提携 で 合意 ～ 2020 年 3 月 の 提供 を 目途 に 開発 予定 ～,ユビキタス,243,0
,AI,243,1
,コーポレーション,243,2
,と,243,3
,ラブ,243,4
,ロック,243,5
,社,243,6
,、,243,7
,ブロック,243,8
,チェーン,243,9
,を,243,10
,活用,243,11
,し,243,12
,た,243,13
,IoT,243,14
,機器,243,15
,の,243,16
,データ,243,17
,改ざん,243,18
,防止,243,19
,ソリューション,243,20
,に関する,243,21
,業務,243,22
,提携,243,23
,で,243,24
,合意,243,25
,～,243,26
,2020,243,27
,年,243,28
,3,243,29
,月,243,30
,の,243,31
,提供,243,32
,を,243,33
,目途,243,34
,に,243,35
,開発,243,36
,予定,243,37
,～,243,38
プレス リリース メドピア と TOKYO MX が 業務 提携 し 、 医師 の ため の インターネット テレビ 『 MedPeer Channel 』 を 共同 展開,プレス,244,0
,リリース,244,1
,メドピア,244,2
,と,244,3
,TOKYO,244,4
,MX,244,5
,が,244,6
,業務,244,7
,提携,244,8
,し,244,9
,、,244,10
,医師,244,11
,の,244,12
,ため,244,13
,の,244,14
,インターネット,244,15
,テレビ,244,16
,『,244,17
,MedPeer,244,18
,Channel,244,19
,』,244,20
,を,244,21
,共同,244,22
,展開,244,23
【 お知らせ 】 OYO TECHNOLOGY & HOSPITALITY JAPAN 株式会社 と 業務 提携,【,245,0
,お知らせ,245,1
,】,245,2
,OYO,245,3
,TECHNOLOGY,245,4
,&,245,5
,HOSPITALITY,245,6
,JAPAN,245,7
,株式会社,245,8
,と,245,9
,業務,245,10
,提携,245,11
弁護士 ドット コム と 株式会社 トレタ が 業務 提携 、 飲食 業界 へ 「 クラウドサイン NOW 」 の 普及 を 目指す,弁護士,246,0
,ドット,246,1
,コム,246,2
,と,246,3
,株式会社,246,4
,トレタ,246,5
,が,246,6
,業務,246,7
,提携,246,8
,、,246,9
,飲食,246,10
,業界,246,11
,へ,246,12
,「,246,13
,クラウドサイン,246,14
,NOW,246,15
,」,246,16
,の,246,17
,普及,246,18
,を,246,19
,目指す,246,20
PR 2019 . 11 . 18 ロングライフグローバルコンサルタント 株式会社 より 台湾 で の 飲食 提供 事業 における 契約 締結 の お知らせ,PR,247,0
,2019,247,1
,.,247,2
,11,247,3
,.,247,4
,18,247,5
,ロングライフグローバルコンサルタント,247,6
,株式会社,247,7
,より,247,8
,台湾,247,9
,で,247,10
,の,247,11
,飲食,247,12
,提供,247,13
,事業,247,14
,における,247,15
,契約,247,16
,締結,247,17
,の,247,18
,お知らせ,247,19
[ FUNtoFUN ] 別府 市内 の ホテル ・ 旅館 における 人手 不足 解消 を 目指し 、 別府 市 の 産業 振興 を 進める 組織 と 業務 提携,[,248,0
,FUNtoFUN,248,1
,],248,2
,別府,248,3
,市内,248,4
,の,248,5
,ホテル,248,6
,・,248,7
,旅館,248,8
,における,248,9
,人手,248,10
,不足,248,11
,解消,248,12
,を,248,13
,目指し,248,14
,、,248,15
,別府,248,16
,市,248,17
,の,248,18
,産業,248,19
,振興,248,20
,を,248,21
,進める,248,22
,組織,248,23
,と,248,24
,業務,248,25
,提携,248,26
資本 業務 提携 及び 第三者 割当 による 自己 株式 の 処分 に関する お知らせ,資本,249,0
,業務,249,1
,提携,249,2
,及び,249,3
,第三者,249,4
,割当,249,5
,による,249,6
,自己,249,7
,株式,249,8
,の,249,9
,処分,249,10
,に関する,249,11
,お知らせ,249,12
株式会社 サン・ライフホールディング と の 資本 提携 の 解消 並びに 自己 株式 の 取得 及び 自己 株式 立会 外 買 付 取引 （ ＴｏＳＴＮｅＴ - 3 ） による 自己 株式 の 買付け に関する お知らせ ( 100 kb ),株式会社,250,0
,サン・ライフホールディング,250,1
,と,250,2
,の,250,3
,資本,250,4
,提携,250,5
,の,250,6
,解消,250,7
,並びに,250,8
,自己,250,9
,株式,250,10
,の,250,11
,取得,250,12
,及び,250,13
,自己,250,14
,株式,250,15
,立会,250,16
,外,250,17
,買,250,18
,付,250,19
,取引,250,20
,（,250,21
,ＴｏＳＴＮｅＴ,250,22
,-,250,23
,3,250,24
,）,250,25
,による,250,26
,自己,250,27
,株式,250,28
,の,250,29
,買付け,250,30
,に関する,250,31
,お知らせ,250,32
,(,250,33
,100,250,34
,kb,250,35
,),250,36
株式会社 unknown と の 資本 業務 提携 に関する お知らせ,株式会社,251,0
,unknown,251,1
,と,251,2
,の,251,3
,資本,251,4
,業務,251,5
,提携,251,6
,に関する,251,7
,お知らせ,251,8
株式会社 ジェクシード と の 資本 業務 提携 に関する お知らせ,株式会社,252,0
,ジェクシード,252,1
,と,252,2
,の,252,3
,資本,252,4
,業務,252,5
,提携,252,6
,に関する,252,7
,お知らせ,252,8
資本 ・ 業務 提携 契約 の 変更 に関する お知らせ,資本,253,0
,・,253,1
,業務,253,2
,提携,253,3
,契約,253,4
,の,253,5
,変更,253,6
,に関する,253,7
,お知らせ,253,8
【 ニュース 】 スマート スキャン 株式会社 と の 業務 ・ 資本 提携 に関する お知らせ 〜 医療 ビッグ データ 解析 ・ 診断 の 開発 を 加速 〜,【,254,0
,ニュース,254,1
,】,254,2
,スマート,254,3
,スキャン,254,4
,株式会社,254,5
,と,254,6
,の,254,7
,業務,254,8
,・,254,9
,資本,254,10
,提携,254,11
,に関する,254,12
,お知らせ,254,13
,〜,254,14
,医療,254,15
,ビッグ,254,16
,データ,254,17
,解析,254,18
,・,254,19
,診断,254,20
,の,254,21
,開発,254,22
,を,254,23
,加速,254,24
,〜,254,25
SynaBiz 、 CROOZ LOGISTICS と 戦略 的 業務 提携,SynaBiz,255,0
,、,255,1
,CROOZ,255,2
,LOGISTICS,255,3
,と,255,4
,戦略,255,5
,的,255,6
,業務,255,7
,提携,255,8
（ 開示 事項 の 経過 報告 ） maneo マーケット 株式会社 と の 業務 提携 に関する お知らせ,（,256,0
,開示,256,1
,事項,256,2
,の,256,3
,経過,256,4
,報告,256,5
,）,256,6
,maneo,256,7
,マーケット,256,8
,株式会社,256,9
,と,256,10
,の,256,11
,業務,256,12
,提携,256,13
,に関する,256,14
,お知らせ,256,15
業務 資本 提携 及び 第三者 割当 による 自己 株式 の 処分 （ 現物 出資 ） に関する お知らせ （ PDF : 212 KB ）,業務,257,0
,資本,257,1
,提携,257,2
,及び,257,3
,第三者,257,4
,割当,257,5
,による,257,6
,自己,257,7
,株式,257,8
,の,257,9
,処分,257,10
,（,257,11
,現物,257,12
,出資,257,13
,）,257,14
,に関する,257,15
,お知らせ,257,16
,（,257,17
,PDF,257,18
,:,257,19
,212,257,20
,KB,257,21
,）,257,22
株式会社 unknown と の 資本 業務 提携 （ 関連 会社 化 ） に関する お知らせ,株式会社,258,0
,unknown,258,1
,と,258,2
,の,258,3
,資本,258,4
,業務,258,5
,提携,258,6
,（,258,7
,関連,258,8
,会社,258,9
,化,258,10
,）,258,11
,に関する,258,12
,お知らせ,258,13
さ が み ライフ サービス 株式会社 及び 株式会社 シンエイ ・ クリエート ・ サービス の 株式 取得 （ 子会社 化 ） に関する 基本 合意 書 締結 の お知らせ,さ,259,0
,が,259,1
,み,259,2
,ライフ,259,3
,サービス,259,4
,株式会社,259,5
,及び,259,6
,株式会社,259,7
,シンエイ,259,8
,・,259,9
,クリエート,259,10
,・,259,11
,サービス,259,12
,の,259,13
,株式,259,14
