text,Word,Sentence #,indexloc
,都,328,93
,港,328,94
,区,328,95
,、,328,96
,代表,328,97
,取締役,328,98
,社長,328,99
,：,328,100
,中川,328,101
,博,328,102
,貴,328,103
,、,328,104
,以下,328,105
,「,328,106
,アイスタディ,328,107
,」,328,108
,）,328,109
,は,328,110
,、,328,111
,既に,328,112
,締結,328,113
,し,328,114
,て,328,115
,いる,328,116
,業務,328,117
,提携,328,118
,を,328,119
,、,328,120
,IR,328,121
,分野,328,122
,で,328,123
,さらに,328,124
,深める,328,125
,旨,328,126
,の,328,127
,基本,328,128
,合意,328,129
,を,328,130
,いたし,328,131
,まし,328,132
,た,328,133
,ので,328,134
,、,328,135
,お知らせ,328,136
,いたし,328,137
,ます,328,138
,。,328,139
,フィスコ,328,140
,は,328,141
,投資,328,142
,家,328,143
,向け,328,144
,の,328,145
,レポート,328,146
,物販,328,147
,サイト,328,148
,で,328,149
,ある,328,150
,クラブフィスコ,328,151
,、,328,152
,同,328,153
,情報,328,154
,サイト,328,155
,で,328,156
,ある,328,157
,フィスコ,328,158
,WEB,328,159
,・,328,160
,アプリ,328,161
,を,328,162
,通じ,328,163
,た,328,164
,投資,328,165
,家,328,166
各位 2020 年 ２月 28 日 会社 名 サイン ポスト 株式会社 代表 者 名 代表 取締役 社長 蒲原 寧 ( コード 番号 ： 3996 東証 第 一部 ) 問合せ 先 常務 取締役 コーポレート 本部 長 西島 雄一 ( TEL . ０ ３ － ５ ６ ５ ２ － ６ ０ ３ １ ) 株式会社 ＮＳＤ と の 資本 提携 合意 に関する お知らせ 当社 は 、 2019 年 ９月 27 日 付 「 株式会社 ＮＳＤ と の 資本 業務 提携 の 基本 合意 に関する お知らせ 」 にて お知らせ し た とおり 、 株式会社 ＮＳＤ ( 以下 、 ＮＳＤ ) と の 業務 提携 並びに 同社 の 連結 子会社 で ある 株式会社 ＮＳＤ 先端 技術 研究所 ( 以下 、 ＮＳＤ 先端 技術 研究所 ) を 含め た 資本 提携 の 構築 について 協議 を 進め て まいり まし た が 、 本日 、 資本 提携 において 合意 に 至り まし た ので 、 お知らせ いたし ます 。 １ ． 資本 提携 の 理由 記 業務 提携 による 取り組み を 円滑 に 推進 し ,各位,329,0
,2020,329,1
,年,329,2
,２月,329,3
,28,329,4
,日,329,5
,会社,329,6
,名,329,7
,サイン,329,8
,ポスト,329,9
,株式会社,329,10
,代表,329,11
,者,329,12
,名,329,13
,代表,329,14
,取締役,329,15
,社長,329,16
,蒲原,329,17
,寧,329,18
,(,329,19
,コード,329,20
,番号,329,21
,：,329,22
,3996,329,23
,東証,329,24
,第,329,25
,一部,329,26
,),329,27
,問合せ,329,28
,先,329,29
,常務,329,30
,取締役,329,31
,コーポレート,329,32
,本部,329,33
,長,329,34
,西島,329,35
,雄一,329,36
,(,329,37
,TEL,329,38
,.,329,39
,０,329,40
,３,329,41
,－,329,42
,５,329,43
,６,329,44
,５,329,45
,２,329,46
,－,329,47
,６,329,48
,０,329,49
,３,329,50
,１,329,51
,),329,52
,株式会社,329,53
,ＮＳＤ,329,54
,と,329,55
,の,329,56
,資本,329,57
,提携,329,58
,合意,329,59
,に関する,329,60
,お知らせ,329,61
,当社,329,62
,は,329,63
,、,329,64
,2019,329,65
,年,329,66
,９月,329,67
,27,329,68
,日,329,69
,付,329,70
,「,329,71
,株式会社,329,72
,ＮＳＤ,329,73
,と,329,74
,の,329,75
,資本,329,76
,業務,329,77
,提携,329,78
,の,329,79
,基本,329,80
,合意,329,81
,に関する,329,82
,お知らせ,329,83
,」,329,84
,にて,329,85
,お知らせ,329,86
,し,329,87
,た,329,88
,とおり,329,89
,、,329,90
,株式会社,329,91
,ＮＳＤ,329,92
,(,329,93
,以下,329,94
,、,329,95
,ＮＳＤ,329,96
,),329,97
,と,329,98
,の,329,99
,業務,329,100
,提携,329,101
,並びに,329,102
,同社,329,103
,の,329,104
,連結,329,105
,子会社,329,106
,で,329,107
,ある,329,108
,株式会社,329,109
,ＮＳＤ,329,110
,先端,329,111
,技術,329,112
,研究所,329,113
,(,329,114
,以下,329,115
,、,329,116
,ＮＳＤ,329,117
,先端,329,118
,技術,329,119
,研究所,329,120
,),329,121
,を,329,122
,含め,329,123
,た,329,124
,資本,329,125
,提携,329,126
,の,329,127
,構築,329,128
,について,329,129
,協議,329,130
,を,329,131
,進め,329,132
,て,329,133
,まいり,329,134
,まし,329,135
,た,329,136
,が,329,137
,、,329,138
,本日,329,139
,、,329,140
,資本,329,141
,提携,329,142
,において,329,143
,合意,329,144
,に,329,145
,至り,329,146
,まし,329,147
,た,329,148
,ので,329,149
,、,329,150
,お知らせ,329,151
,いたし,329,152
,ます,329,153
,。,329,154
,１,329,155
,．,329,156
,資本,329,157
,提携,329,158
,の,329,159
,理由,329,160
,記,329,161
,業務,329,162
,提携,329,163
,による,329,164
,取り組み,329,165
,を,329,166
,円滑,329,167
,に,329,168
,推進,329,169
,し,329,170
各位 2020 年 2 月 28 日 会社 名 株式会社 ヤマウ 代表 者 名 代表 取締役 社長 小嶺 啓 藏 （ JASDAQ ・ コード 番号 ： 5284 ） 問合せ 先 役職 ・ 氏名 執行 役員 管理 本部 長倉 智 清 敬 電話 ０ ９ ２ − ８ ７ ２ − ３ ３ ０ １ 株式 取得 （ 子会社 化 ） に関する 株式 譲渡 契約 書 締結 に関する お知らせ 当社 は 、 本日 開催 の 取締役 会 において 、 中外 道路 株式会社 の 発行済 株式 の 全部 を 取得 し 、 子会社 化 する ため の 株式 譲渡 契約 書 を 締結 する こと を 決議 いたし まし た ので 、 お知らせ いたし ます 。 １ . 株式 取得 の 目的 記 当社 グループ は 、 コンクリート 製品 製造 ・ 販売 事業 を 中核 に 、 水門 ・ 堰 の 製造 及び 施工 、 地質 調査 ・ コンサルタント 業務 、 コンクリート 構造 物 の 点検 ・ 調査 、 補修 工事 事業 等 を 営ん で おり 、 九州 一 円 に 事業 展開 し て 営業 基盤 を 築い て,各位,330,0
,2020,330,1
,年,330,2
,2,330,3
,月,330,4
,28,330,5
,日,330,6
,会社,330,7
,名,330,8
,株式会社,330,9
,ヤマウ,330,10
,代表,330,11
,者,330,12
,名,330,13
,代表,330,14
,取締役,330,15
,社長,330,16
,小嶺,330,17
,啓,330,18
,藏,330,19
,（,330,20
,JASDAQ,330,21
,・,330,22
,コード,330,23
,番号,330,24
,：,330,25
,5284,330,26
,）,330,27
,問合せ,330,28
,先,330,29
,役職,330,30
,・,330,31
,氏名,330,32
,執行,330,33
,役員,330,34
,管理,330,35
,本部,330,36
,長倉,330,37
,智,330,38
,清,330,39
,敬,330,40
,電話,330,41
,０,330,42
,９,330,43
,２,330,44
,−,330,45
,８,330,46
,７,330,47
,２,330,48
,−,330,49
,３,330,50
,３,330,51
,０,330,52
,１,330,53
,株式,330,54
,取得,330,55
,（,330,56
,子会社,330,57
,化,330,58
,）,330,59
,に関する,330,60
,株式,330,61
,譲渡,330,62
,契約,330,63
,書,330,64
,締結,330,65
,に関する,330,66
,お知らせ,330,67
,当社,330,68
,は,330,69
,、,330,70
,本日,330,71
,開催,330,72
,の,330,73
,取締役,330,74
,会,330,75
,において,330,76
,、,330,77
,中外,330,78
,道路,330,79
,株式会社,330,80
,の,330,81
,発行済,330,82
,株式,330,83
,の,330,84
,全部,330,85
,を,330,86
,取得,330,87
,し,330,88
,、,330,89
,子会社,330,90
,化,330,91
,する,330,92
,ため,330,93
,の,330,94
,株式,330,95
,譲渡,330,96
,契約,330,97
,書,330,98
,を,330,99
,締結,330,100
,する,330,101
,こと,330,102
,を,330,103
,決議,330,104
,いたし,330,105
,まし,330,106
,た,330,107
,ので,330,108
,、,330,109
,お知らせ,330,110
,いたし,330,111
,ます,330,112
,。,330,113
,１,330,114
,.,330,115
,株式,330,116
,取得,330,117
,の,330,118
,目的,330,119
,記,330,120
,当社,330,121
,グループ,330,122
,は,330,123
,、,330,124
,コンクリート,330,125
,製品,330,126
,製造,330,127
,・,330,128
,販売,330,129
,事業,330,130
,を,330,131
,中核,330,132
,に,330,133
,、,330,134
,水門,330,135
,・,330,136
,堰,330,137
,の,330,138
,製造,330,139
,及び,330,140
,施工,330,141
,、,330,142
,地質,330,143
,調査,330,144
,・,330,145
,コンサルタント,330,146
,業務,330,147
,、,330,148
,コンクリート,330,149
,構造,330,150
,物,330,151
,の,330,152
,点検,330,153
,・,330,154
,調査,330,155
,、,330,156
,補修,330,157
,工事,330,158
,事業,330,159
,等,330,160
,を,330,161
,営ん,330,162
,で,330,163
,おり,330,164
,、,330,165
,九州,330,166
,一,330,167
,円,330,168
,に,330,169
,事業,330,170
,展開,330,171
,し,330,172
,て,330,173
,営業,330,174
,基盤,330,175
,を,330,176
,築い,330,177
,て,330,178
ＮｅｗｓＲｅｌｅａｓｅ 各位 2020 年 2 月 28 日 東京 都 千代田 区 外神田 1 - 18 - 13 株式会社 エスプール （ コード 番号 ： 2471 ） 問い合わせ 先 ： 取締役 社長 室 担当 荒井 直 電話 番号 03 - 6853 - 9411 （ 代表 ） ClipLine 株式会社 と の 業務 提携 に関する お知らせ 当社 の 子会社 で 採用 支援 サービス を 提供 する 株式会社 エスプールリンク （ 本社 ： 東京 都 千代田 区 、 代表 取締役 社長 ： 浦上 壮 平 / 以下 、 「 エスプールリンク 」 ） は 、 ClipLine 株式会社 （ 本社 ： 東京 都 港 区 、 代表 取締役 社長 ： 高橋 勇人 、 以下 「 ClipLine 」 ） と の 間 で 業務 提携 契約 を 締結 し 、 両社 の サービス を 相互 で 販売 する 営業 協力 と 共同 で の サービス 開発 に 取り組む こと と なり まし た ので 、 下記 の とおり お知らせ いたし ます 。 記 １ ． 業務 提携 の 背景 および 目的,ＮｅｗｓＲｅｌｅａｓｅ,331,0
,各位,331,1
,2020,331,2
,年,331,3
,2,331,4
,月,331,5
,28,331,6
,日,331,7
,東京,331,8
,都,331,9
,千代田,331,10
,区,331,11
,外神田,331,12
,1,331,13
,-,331,14
,18,331,15
,-,331,16
,13,331,17
,株式会社,331,18
,エスプール,331,19
,（,331,20
,コード,331,21
,番号,331,22
,：,331,23
,2471,331,24
,）,331,25
,問い合わせ,331,26
,先,331,27
,：,331,28
,取締役,331,29
,社長,331,30
,室,331,31
,担当,331,32
,荒井,331,33
,直,331,34
,電話,331,35
,番号,331,36
,03,331,37
,-,331,38
,6853,331,39
,-,331,40
,9411,331,41
,（,331,42
,代表,331,43
,）,331,44
,ClipLine,331,45
,株式会社,331,46
,と,331,47
,の,331,48
,業務,331,49
,提携,331,50
,に関する,331,51
,お知らせ,331,52
,当社,331,53
,の,331,54
,子会社,331,55
,で,331,56
,採用,331,57
,支援,331,58
,サービス,331,59
,を,331,60
,提供,331,61
,する,331,62
,株式会社,331,63
,エスプールリンク,331,64
,（,331,65
,本社,331,66
,：,331,67
,東京,331,68
,都,331,69
,千代田,331,70
,区,331,71
,、,331,72
,代表,331,73
,取締役,331,74
,社長,331,75
,：,331,76
,浦上,331,77
,壮,331,78
,平,331,79
,/,331,80
,以下,331,81
,、,331,82
,「,331,83
,エスプールリンク,331,84
,」,331,85
,）,331,86
,は,331,87
,、,331,88
,ClipLine,331,89
,株式会社,331,90
,（,331,91
,本社,331,92
,：,331,93
,東京,331,94
,都,331,95
,港,331,96
,区,331,97
,、,331,98
,代表,331,99
,取締役,331,100
,社長,331,101
,：,331,102
,高橋,331,103
,勇人,331,104
,、,331,105
,以下,331,106
,「,331,107
,ClipLine,331,108
,」,331,109
,）,331,110
,と,331,111
,の,331,112
,間,331,113
,で,331,114
,業務,331,115
,提携,331,116
,契約,331,117
,を,331,118
,締結,331,119
,し,331,120
,、,331,121
,両社,331,122
,の,331,123
,サービス,331,124
,を,331,125
,相互,331,126
,で,331,127
,販売,331,128
,する,331,129
,営業,331,130
,協力,331,131
,と,331,132
,共同,331,133
,で,331,134
,の,331,135
,サービス,331,136
,開発,331,137
,に,331,138
,取り組む,331,139
,こと,331,140
,と,331,141
,なり,331,142
,まし,331,143
,た,331,144
,ので,331,145
,、,331,146
,下記,331,147
,の,331,148
,とおり,331,149
,お知らせ,331,150
,いたし,331,151
,ます,331,152
,。,331,153
,記,331,154
,１,331,155
,．,331,156
,業務,331,157
,提携,331,158
,の,331,159
,背景,331,160
,および,331,161
,目的,331,162
2020 年 ３月 ２ 日 会社 名 株式会社 ヨンキュウ 代表 者 名 代表 取締役 社長 笠 岡 恒三 （ コード ： 9955 、 東証 ＪＡＳＤＡＱ ） 問合せ 先 専務 取締役 清水 敏雄 （ ℡． 0895 - 24 - 0001 ） 飼料 会社 ２ 社 と の 資本 業務 提携 に関する お知らせ 各位 当社 は 、 2020 年 ３月 ２ 日 開催 の 当社 取締役 会 において 、 フィード ・ ワン 株式会社 及び 坂本 飼料 株式会社 （ 以下 「 当該 飼料 会社 」 と いい ます 。 ） と の 間 で 、 資本 業務 提携 を 行う こと を 決議 いたし まし た ので 、 下記 の とおり お知らせ いたし ます 。 １ ． 資本 業務 提携 の 理由 記 世界 的 に 水産物 需要 が 高まっ て いる 現在 、 養殖 事業 において は 、 養殖 魚 を 育成 する 際 に 、 生 餌 や 養殖 用 飼料 の 原料 として 魚粉 を 使用 し て おり 、 水産 資源 を 増やす ため に 水産 資源 を 消費 せ ざる を 得 ない という の ,2020,332,0
,年,332,1
,３月,332,2
,２,332,3
,日,332,4
,会社,332,5
,名,332,6
,株式会社,332,7
,ヨンキュウ,332,8
,代表,332,9
,者,332,10
,名,332,11
,代表,332,12
,取締役,332,13
,社長,332,14
,笠,332,15
,岡,332,16
,恒三,332,17
,（,332,18
,コード,332,19
,：,332,20
,9955,332,21
,、,332,22
,東証,332,23
,ＪＡＳＤＡＱ,332,24
,）,332,25
,問合せ,332,26
,先,332,27
,専務,332,28
,取締役,332,29
,清水,332,30
,敏雄,332,31
,（,332,32
,℡．,332,33
,0895,332,34
,-,332,35
,24,332,36
,-,332,37
,0001,332,38
,）,332,39
,飼料,332,40
,会社,332,41
,２,332,42
,社,332,43
,と,332,44
,の,332,45
,資本,332,46
,業務,332,47
,提携,332,48
,に関する,332,49
,お知らせ,332,50
,各位,332,51
,当社,332,52
,は,332,53
,、,332,54
,2020,332,55
,年,332,56
,３月,332,57
,２,332,58
,日,332,59
,開催,332,60
,の,332,61
,当社,332,62
,取締役,332,63
,会,332,64
,において,332,65
,、,332,66
,フィード,332,67
,・,332,68
,ワン,332,69
,株式会社,332,70
,及び,332,71
,坂本,332,72
,飼料,332,73
,株式会社,332,74
,（,332,75
,以下,332,76
,「,332,77
,当該,332,78
,飼料,332,79
,会社,332,80
,」,332,81
,と,332,82
,いい,332,83
,ます,332,84
,。,332,85
,）,332,86
,と,332,87
,の,332,88
,間,332,89
,で,332,90
,、,332,91
,資本,332,92
,業務,332,93
,提携,332,94
,を,332,95
,行う,332,96
,こと,332,97
,を,332,98
,決議,332,99
,いたし,332,100
,まし,332,101
,た,332,102
,ので,332,103
,、,332,104
,下記,332,105
,の,332,106
,とおり,332,107
,お知らせ,332,108
,いたし,332,109
,ます,332,110
,。,332,111
,１,332,112
,．,332,113
,資本,332,114
,業務,332,115
,提携,332,116
,の,332,117
,理由,332,118
,記,332,119
,世界,332,120
,的,332,121
,に,332,122
,水産物,332,123
,需要,332,124
,が,332,125
,高まっ,332,126
,て,332,127
,いる,332,128
,現在,332,129
,、,332,130
,養殖,332,131
,事業,332,132
,において,332,133
,は,332,134
,、,332,135
,養殖,332,136
,魚,332,137
,を,332,138
,育成,332,139
,する,332,140
,際,332,141
,に,332,142
,、,332,143
,生,332,144
,餌,332,145
,や,332,146
,養殖,332,147
,用,332,148
,飼料,332,149
,の,332,150
,原料,332,151
,として,332,152
,魚粉,332,153
,を,332,154
,使用,332,155
,し,332,156
,て,332,157
,おり,332,158
,、,332,159
,水産,332,160
,資源,332,161
,を,332,162
,増やす,332,163
,ため,332,164
,に,332,165
,水産,332,166
,資源,332,167
,を,332,168
,消費,332,169
,せ,332,170
,ざる,332,171
,を,332,172
,得,332,173
,ない,332,174
,という,332,175
,の,332,176
2020 年 ３月 ２ 日 会社 名 株式会社 ヨンキュウ 代表 者 名 代表 取締役 社長 笠 岡 恒三 （ コード ： 9955 、 東証 ＪＡＳＤＡＱ ） 問合せ 先 専務 取締役 清水 敏雄 （ ℡． 0895 - 24 - 0001 ） マルハニチロ 株式会社 と の 資本 業務 提携 に関する お知らせ 各位 当社 は 、 2020 年 ３月 ２ 日 開催 の 当社 取締役 会 において 、 マルハニチロ 株式会社 （ 以下 「 マルハニチロ 」 と いい ます 。 ） と の 間 で 、 資本 業務 提携 を 行う こと を 決議 いたし まし た ので 、 下記 の とおり お知らせ いたし ます 。 １ ． 資本 業務 提携 の 理由 記 我が国 で は 「 魚 離れ 」 が 長らく 水産 業 にとって 課題 と なっ て おり ます が 、 世界 で は 魚 の 消費 量 が 増加 し 続け 、 世界 の 一 人 当たり の 食用 水産物 の 消費 量 は 過去 半 世紀 で 約 ２ 倍 に 増加 し て おり ます 。 新興 国 や 途上 国 において は 肉 や,2020,333,0
,年,333,1
,３月,333,2
,２,333,3
,日,333,4
,会社,333,5
,名,333,6
,株式会社,333,7
,ヨンキュウ,333,8
,代表,333,9
,者,333,10
,名,333,11
,代表,333,12
,取締役,333,13
,社長,333,14
,笠,333,15
,岡,333,16
,恒三,333,17
,（,333,18
,コード,333,19
,：,333,20
,9955,333,21
,、,333,22
,東証,333,23
,ＪＡＳＤＡＱ,333,24
,）,333,25
,問合せ,333,26
,先,333,27
,専務,333,28
,取締役,333,29
,清水,333,30
,敏雄,333,31
,（,333,32
,℡．,333,33
,0895,333,34
,-,333,35
,24,333,36
,-,333,37
,0001,333,38
,）,333,39
,マルハニチロ,333,40
,株式会社,333,41
,と,333,42
,の,333,43
,資本,333,44
,業務,333,45
,提携,333,46
,に関する,333,47
,お知らせ,333,48
,各位,333,49
,当社,333,50
,は,333,51
,、,333,52
,2020,333,53
,年,333,54
,３月,333,55
,２,333,56
,日,333,57
,開催,333,58
,の,333,59
,当社,333,60
,取締役,333,61
,会,333,62
,において,333,63
,、,333,64
,マルハニチロ,333,65
,株式会社,333,66
,（,333,67
,以下,333,68
,「,333,69
,マルハニチロ,333,70
,」,333,71
,と,333,72
,いい,333,73
,ます,333,74
,。,333,75
,）,333,76
,と,333,77
,の,333,78
,間,333,79
,で,333,80
,、,333,81
,資本,333,82
,業務,333,83
,提携,333,84
,を,333,85
,行う,333,86
,こと,333,87
,を,333,88
,決議,333,89
,いたし,333,90
,まし,333,91
,た,333,92
,ので,333,93
,、,333,94
,下記,333,95
,の,333,96
,とおり,333,97
,お知らせ,333,98
,いたし,333,99
,ます,333,100
,。,333,101
,１,333,102
,．,333,103
,資本,333,104
,業務,333,105
,提携,333,106
,の,333,107
,理由,333,108
,記,333,109
,我が国,333,110
,で,333,111
,は,333,112
,「,333,113
,魚,333,114
,離れ,333,115
,」,333,116
,が,333,117
,長らく,333,118
,水産,333,119
,業,333,120
,にとって,333,121
,課題,333,122
,と,333,123
,なっ,333,124
,て,333,125
,おり,333,126
,ます,333,127
,が,333,128
,、,333,129
,世界,333,130
,で,333,131
,は,333,132
,魚,333,133
,の,333,134
,消費,333,135
,量,333,136
,が,333,137
,増加,333,138
,し,333,139
,続け,333,140
,、,333,141
,世界,333,142
,の,333,143
,一,333,144
,人,333,145
,当たり,333,146
,の,333,147
,食用,333,148
,水産物,333,149
,の,333,150
,消費,333,151
,量,333,152
,は,333,153
,過去,333,154
,半,333,155
,世紀,333,156
,で,333,157
,約,333,158
,２,333,159
,倍,333,160
,に,333,161
,増加,333,162
,し,333,163
,て,333,164
,おり,333,165
,ます,333,166
,。,333,167
,新興,333,168
,国,333,169
,や,333,170
,途上,333,171
,国,333,172
,において,333,173
,は,333,174
,肉,333,175
,や,333,176
2020 年 3 月 3 日 プレス リリース 2020 年 3 月 3 日 データ セクション 株式会社 03 - 6427 - 2565 （ 平日 10 : 00 ～ 18 : 00 ）© DatasectionInc . グループ 会社 の 業務 提携 に 向け た 基本 合意 の 締結 に関する お知らせ 2019 年 11 月 7 日 付 「 業務 提携 契約 締結 に関する お知らせ 」 にて 開示 し て おり まし た 件 に関し 当社 グループ 会社 で ある 株式会社 iVOICE ※ （ 以下 「 iVOICE 」 と いい ます ） と 人工 知能 分野 で は 世界 的 に 先進 的 な 企業 の 一つ で ある 科 大 讯飞 股 份有 限 公司 （ iFLYTEKCo . Ltd .、 以下 「 iFLYTEK 」 と いい ます ） の 日本 子会社 iFLYTEKJAPANAISOLUTIONS 株式会社 （ 以下 「 AIS 」 と いい ます ） は iFLYTEK が 提供 する 製品 及び サービス の 日本語 化 並びに 日本 市場 へ の 展,2020,334,0
,年,334,1
,3,334,2
,月,334,3
,3,334,4
,日,334,5
,プレス,334,6
,リリース,334,7
,2020,334,8
,年,334,9
,3,334,10
,月,334,11
,3,334,12
,日,334,13
,データ,334,14
,セクション,334,15
,株式会社,334,16
,03,334,17
,-,334,18
,6427,334,19
,-,334,20
,2565,334,21
,（,334,22
,平日,334,23
,10,334,24
,:,334,25
,00,334,26
,～,334,27
,18,334,28
,:,334,29
,00,334,30
,）©,334,31
,DatasectionInc,334,32
,.,334,33
,グループ,334,34
,会社,334,35
,の,334,36
,業務,334,37
,提携,334,38
,に,334,39
,向け,334,40
,た,334,41
,基本,334,42
,合意,334,43
,の,334,44
,締結,334,45
,に関する,334,46
,お知らせ,334,47
,2019,334,48
,年,334,49
,11,334,50
,月,334,51
,7,334,52
,日,334,53
,付,334,54
,「,334,55
,業務,334,56
,提携,334,57
,契約,334,58
,締結,334,59
,に関する,334,60
,お知らせ,334,61
,」,334,62
,にて,334,63
,開示,334,64
,し,334,65
,て,334,66
,おり,334,67
,まし,334,68
,た,334,69
,件,334,70
,に関し,334,71
,当社,334,72
,グループ,334,73
,会社,334,74
,で,334,75
,ある,334,76
,株式会社,334,77
,iVOICE,334,78
,※,334,79
,（,334,80
,以下,334,81
,「,334,82
,iVOICE,334,83
,」,334,84
,と,334,85
,いい,334,86
,ます,334,87
,）,334,88
,と,334,89
,人工,334,90
,知能,334,91
,分野,334,92
,で,334,93
,は,334,94
,世界,334,95
,的,334,96
,に,334,97
,先進,334,98
,的,334,99
,な,334,100
,企業,334,101
,の,334,102
,一つ,334,103
,で,334,104
,ある,334,105
,科,334,106
,大,334,107
,讯飞,334,108
,股,334,109
,份有,334,110
,限,334,111
,公司,334,112
,（,334,113
,iFLYTEKCo,334,114
,.,334,115
,Ltd,334,116
,.、,334,117
,以下,334,118
,「,334,119
,iFLYTEK,334,120
,」,334,121
,と,334,122
,いい,334,123
,ます,334,124
,）,334,125
,の,334,126
,日本,334,127
,子会社,334,128
,iFLYTEKJAPANAISOLUTIONS,334,129
,株式会社,334,130
,（,334,131
,以下,334,132
,「,334,133
,AIS,334,134
,」,334,135
,と,334,136
,いい,334,137
,ます,334,138
,）,334,139
,は,334,140
,iFLYTEK,334,141
,が,334,142
,提供,334,143
,する,334,144
,製品,334,145
,及び,334,146
,サービス,334,147
,の,334,148
,日本語,334,149
,化,334,150
,並びに,334,151
,日本,334,152
,市場,334,153
,へ,334,154
,の,334,155
,展,334,156
Copyright © 2009 株式会社 小久保 工業 所 と 中華人民共和国 へ の 輸出 総 代理 店 契約 締結 に関する お知らせ NEWSNEWS 2020 年 3 月 3 日 新都 ホールディングス 株式会社 ニュース リリース 株式会社 小久保 工業 所 と 中華人民共和国 へ の 輸出 総 代理 店 契約 締結 に関する お知らせ 当社 は 、 2020 年 1 月 20 日 に 「 株式会社 小久保 工業 所 と 青島 海 信 大地 商 貿有 限 公司 と 三 社 間 業務 提携 契約 書 の 締結 について 」 にて お知らせ いたし まし た 、 株式会社 小久保 工業 所 （ 本社 ： 和歌山 県 海南 市 野上新 201 - 9 、 代表 者 ： 小久保 好章 、 以下 「 小久保 工業 所 」 と いい ます 。 ） と の 業務 提携 に 基づき 、 小久保 工業 所 により 製造 販売 さ れ て いる 家庭 用品 や ウイルス 対策 ・ 除 菌 関連 商品 および 生活 雑貨 等 について 、 中華人民共和国 へ の 輸出 に関する 総 代理 店 契,Copyright,335,0
,©,335,1
,2009,335,2
,株式会社,335,3
,小久保,335,4
,工業,335,5
,所,335,6
,と,335,7
,中華人民共和国,335,8
,へ,335,9
,の,335,10
,輸出,335,11
,総,335,12
,代理,335,13
,店,335,14
,契約,335,15
,締結,335,16
,に関する,335,17
,お知らせ,335,18
,NEWSNEWS,335,19
,2020,335,20
,年,335,21
,3,335,22
,月,335,23
,3,335,24
,日,335,25
,新都,335,26
,ホールディングス,335,27
,株式会社,335,28
,ニュース,335,29
,リリース,335,30
,株式会社,335,31
,小久保,335,32
,工業,335,33
,所,335,34
,と,335,35
,中華人民共和国,335,36
,へ,335,37
,の,335,38
,輸出,335,39
,総,335,40
,代理,335,41
,店,335,42
,契約,335,43
,締結,335,44
,に関する,335,45
,お知らせ,335,46
,当社,335,47
,は,335,48
,、,335,49
,2020,335,50
,年,335,51
,1,335,52
,月,335,53
,20,335,54
,日,335,55
,に,335,56
,「,335,57
,株式会社,335,58
,小久保,335,59
,工業,335,60
,所,335,61
,と,335,62
,青島,335,63
,海,335,64
,信,335,65
,大地,335,66
,商,335,67
,貿有,335,68
,限,335,69
,公司,335,70
,と,335,71
,三,335,72
,社,335,73
,間,335,74
,業務,335,75
,提携,335,76
,契約,335,77
,書,335,78
,の,335,79
,締結,335,80
,について,335,81
,」,335,82
,にて,335,83
,お知らせ,335,84
,いたし,335,85
,まし,335,86
,た,335,87
,、,335,88
,株式会社,335,89
,小久保,335,90
,工業,335,91
,所,335,92
,（,335,93
,本社,335,94
,：,335,95
,和歌山,335,96
,県,335,97
,海南,335,98
,市,335,99
,野上新,335,100
,201,335,101
,-,335,102
,9,335,103
,、,335,104
,代表,335,105
,者,335,106
,：,335,107
,小久保,335,108
,好章,335,109
,、,335,110
,以下,335,111
,「,335,112
,小久保,335,113
,工業,335,114
,所,335,115
,」,335,116
,と,335,117
,いい,335,118
,ます,335,119
,。,335,120
,）,335,121
,と,335,122
,の,335,123
,業務,335,124
,提携,335,125
,に,335,126
,基づき,335,127
,、,335,128
,小久保,335,129
,工業,335,130
,所,335,131
,により,335,132
,製造,335,133
,販売,335,134
,さ,335,135
,れ,335,136
,て,335,137
,いる,335,138
,家庭,335,139
,用品,335,140
,や,335,141
,ウイルス,335,142
,対策,335,143
,・,335,144
,除,335,145
,菌,335,146
,関連,335,147
,商品,335,148
,および,335,149
,生活,335,150
,雑貨,335,151
,等,335,152
,について,335,153
,、,335,154
,中華人民共和国,335,155
,へ,335,156
,の,335,157
,輸出,335,158
,に関する,335,159
,総,335,160
,代理,335,161
,店,335,162
,契,335,163
IR ニュース 財務 情報 株式 情報 経営 情報 IR ライブラリ 株価 情報 2020 年 1 月 7 日 付 「 連結 子会社 の 異動 （ 株式 譲渡 ） に関する 基本 合意 書 締結 及び 関係 会社 株式 売却 損 の 計上 （ 見込み ） の お知らせ 」 にて 公表 し た とおり 、 本日 、 株式会社 名 泗 コンサルタント （ 以下 ： 名 泗 ） の 代表 取締役 で ある 牧野 昌良 氏 と の 間 で 、 シェアテク が 保有 する 全 株式 を 譲渡 する 株式 譲渡 契約 を 締結 する こと を 決議 いたし まし た ので 、 お知らせ いたし ます 。 なお 、 本件 株式 譲渡 の 実行 は 、 名 泗 から 特別 配当 を 受領 する こと を 前提 と し て おり ます 。 本件 株式 譲渡 の 実行 に 伴い 名 泗 は シェアテク の 連結 範囲 から 除外 さ れる 予定 で あり 、 2020 年 9 月 期 第 2 四半期 連結 決算 において 関係 会社 株式 売却 損 を 計上 する 見込み です 。 詳細 ： IR ニュー,IR,336,0
,ニュース,336,1
,財務,336,2
,情報,336,3
,株式,336,4
,情報,336,5
,経営,336,6
,情報,336,7
,IR,336,8
